Date,Open,High,Low,Close,Volume,Brand_Name,Ticker,Industry_Tag,Country,Dividends,Stock Splits,Capital Gains
2000-01-03 00:00:00-0500,0.7890165672669442,0.8463821917967449,0.7650355602037866,0.8421505093574524,535796800,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-04 00:00:00-0500,0.8144082072235389,0.8322759891419447,0.761274256061347,0.7711489200592041,512377600,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-05 00:00:00-0500,0.7805524100014677,0.8318056608810903,0.7749102336336047,0.7824331521987915,778321600,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-06 00:00:00-0500,0.7984211393239875,0.8050037126972407,0.714722752571106,0.714722752571106,767972800,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-07 00:00:00-0500,0.7260078399021651,0.7598635058852793,0.718484922198628,0.7485782504081726,460734400,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-10 00:00:00-0500,0.7673866184550411,0.7692673610376285,0.7128421203369875,0.7354125380516052,505064000,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-11 00:00:00-0500,0.7217764638446753,0.7476381694261003,0.680868063715209,0.6977954506874084,441548800,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-12 00:00:00-0500,0.7147227374292697,0.7184850760082616,0.6507737295467325,0.6559466123580933,976068800,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-13 00:00:00-0500,0.710843341933401,0.7429353961121226,0.6959146256131086,0.7278887033462524,1032684800,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-14 00:00:00-0500,0.7523398623429992,0.769267246196933,0.7476380317005068,0.755631148815155,390376000,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-18 00:00:00-0500,0.7598636376640175,0.7974807439105651,0.7556311513290321,0.781963050365448,459177600,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-19 00:00:00-0500,0.7946587007627394,0.818169508461265,0.7777312687795733,0.8017122745513916,597643200,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-20 00:00:00-0500,0.8689523739062555,0.9140923838730465,0.8539057374000549,0.8539057374000549,1831132800,aapl,AAPL,technology,usa,0.0,0.0,
2000-01-21 00:00:00-0500,0.8595483008053934,0.8595483008053934,0.8289847155526959,0.8374488353729248,495924800,aapl,AAPL,technology,usa,0.0,0.0,
