date,open,high,low,close,volume,Dividends,Stock Splits,Brand_Name,ticker,Industry_Tag,Country,Capital Gains
2025-01-06 05:00:00+00:00,243.6999969482422,245.69000244140625,240.5800018310547,240.8500061035156,9915500.0,1.25,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-07 05:00:00+00:00,242.13999938964844,245.259994506836,240.8999938964844,243.1699981689453,8752400.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-08 05:00:00+00:00,242.75,244.25,240.5,243.1300048828125,8671900.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-08 05:00:00+00:00,242.75,244.25,240.5,243.1300048828125,8671695.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-10 05:00:00+00:00,243.08999633789065,243.8099975585937,238.7400054931641,239.8699951171875,10255600.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-10 05:00:00+00:00,243.08999633789065,243.8099975585937,238.76480102539065,239.8699951171875,10203304.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-13 05:00:00+00:00,239.6699981689453,244.5399932861328,239.0,244.2100067138672,9998700.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-14 05:00:00+00:00,242.6600036621093,247.72000122070312,242.19000244140625,247.47000122070312,12392400.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-15 05:00:00+00:00,250.3999938964844,253.6699981689453,243.67999267578125,252.3500061035156,18437900.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-16 05:00:00+00:00,254.0,257.0400085449219,252.3300018310547,254.2700042724609,15282000.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-17 05:00:00+00:00,254.13999938964844,260.6199951171875,252.13999938964844,259.1600036621094,17469852.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-17 05:00:00+00:00,254.13999938964844,260.6199951171875,252.13999938964844,259.1600036621094,17630700.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-21 05:00:00+00:00,260.07000732421875,264.25,259.5,263.0299987792969,13710100.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-22 05:00:00+00:00,262.8999938964844,263.3800048828125,260.25,262.8399963378906,9017800.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-23 05:00:00+00:00,264.69000244140625,266.8599853515625,263.8099975585937,265.95001220703125,10745000.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-24 05:00:00+00:00,263.69000244140625,267.1000061035156,263.010009765625,264.8399963378906,7629976.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-24 05:00:00+00:00,263.69000244140625,267.1000061035156,263.010009765625,264.8399963378906,7665200.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-27 05:00:00+00:00,264.1700134277344,265.9700012207031,262.260009765625,265.8500061035156,6948834.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-28 05:00:00+00:00,265.8500061035156,267.3299865722656,264.8299865722656,267.1400146484375,7374200.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-29 05:00:00+00:00,267.2099914550781,270.67999267578125,265.6099853515625,266.5799865722656,7683500.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2025-01-30 05:00:00+00:00,268.6300048828125,269.70001220703125,266.6200866699219,268.2300109863281,6188941.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
