date,open,high,low,close,volume,Dividends,Stock Splits,Brand_Name,ticker,Industry_Tag,Country,Capital Gains
2025-01-06 05:00:00+00:00,226.77999877929688,228.83999633789065,224.83999633789065,227.6100006103516,31824100.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-07 05:00:00+00:00,227.8999938964844,228.3800048828125,221.4600067138672,222.1100006103516,28046400.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-08 05:00:00+00:00,223.1499938964844,223.5200042724609,220.1999969482422,222.1300048828125,23698805.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-08 05:00:00+00:00,223.19000244140625,223.5200042724609,220.1999969482422,222.1300048828125,25002200.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-10 05:00:00+00:00,221.4600067138672,221.7100067138672,216.5,218.94000244140625,36785700.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-10 05:00:00+00:00,221.4600067138672,221.7100067138672,216.5,218.94000244140625,35978215.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-13 05:00:00+00:00,218.0599975585937,219.3999938964844,216.47000122070312,218.4600067138672,27190700.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-14 05:00:00+00:00,220.44000244140625,221.82000732421875,216.1999969482422,217.759994506836,24673100.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-15 05:00:00+00:00,222.8300018310547,223.57000732421875,220.75,223.3500061035156,31229300.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-16 05:00:00+00:00,224.4199981689453,224.6499938964844,220.3099975585937,220.6600036621093,24721700.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-17 05:00:00+00:00,225.83999633789065,226.4499969482422,223.0800018310547,225.94000244140625,41473373.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-17 05:00:00+00:00,225.83999633789065,226.509994506836,223.0800018310547,225.94000244140625,42108900.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-21 05:00:00+00:00,228.8999938964844,231.77999877929688,226.94000244140625,230.7100067138672,39872700.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-22 05:00:00+00:00,232.0200042724609,235.44000244140625,231.19000244140625,235.009994506836,41385600.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-23 05:00:00+00:00,234.1000061035156,235.5200042724609,231.509994506836,235.4199981689453,26357000.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-24 05:00:00+00:00,234.97000122070312,236.3999938964844,232.92999267578125,234.8500061035156,25674951.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-24 05:00:00+00:00,234.5,236.3999938964844,232.92999267578125,234.8500061035156,25874200.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-27 05:00:00+00:00,226.2700042724609,235.6100006103516,225.9376983642578,235.4199981689453,49071690.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-28 05:00:00+00:00,234.2899932861328,241.7700042724609,233.97999572753903,238.1499938964844,41558100.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-29 05:00:00+00:00,239.0200042724609,240.38999938964844,236.1499938964844,237.07000732421875,25852100.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2025-01-30 05:00:00+00:00,237.3099975585937,237.9499969482422,232.22000122070312,234.63999938964844,31495627.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
