date,open,high,low,close,volume
2000-02-07 05:00:00+00:00,32.79842712563339,32.81761871552551,32.01157194005646,32.74085235595703,40005800
2000-02-08 05:00:00+00:00,32.6832743086823,33.7771948228308,32.6832743086823,33.75800323486328,56229000
2000-02-09 05:00:00+00:00,33.60447721641797,33.60447721641797,31.89642554750809,31.9348087310791,55090000
2000-02-10 05:00:00+00:00,31.90121880792222,32.72165923748376,31.474205952770305,32.54893493652344,54527800
2000-02-11 05:00:00+00:00,32.20348477676706,32.20348477676706,30.43785867458437,30.687349319458008,115559000
2000-02-14 05:00:00+00:00,31.0855720518823,31.243902639582885,30.418664424901028,30.591388702392575,81028600
2000-02-15 05:00:00+00:00,30.62975568656462,30.70652199154348,30.13077470420204,30.26511573791504,71027600
2000-02-16 05:00:00+00:00,30.476251575308787,30.7641254881738,29.82373737281477,29.977270126342773,65202600
2000-02-17 05:00:00+00:00,30.24594014740948,30.61058028878053,29.82852314347156,30.591388702392575,80343400
2000-02-18 05:00:00+00:00,30.70651824971236,30.72570982361843,29.1328091894146,29.19038391113281,79063000
2000-02-22 05:00:00+00:00,29.20959528567869,29.82372606698074,28.4995065697982,28.80657196044922,66296200
2000-02-23 05:00:00+00:00,28.710611318087388,29.40150838189163,28.2692048606569,28.94091033935547,75847200
2000-02-24 05:00:00+00:00,28.94090399830197,29.439885101720964,28.25000708587566,29.09443664550781,69733200
2000-02-25 05:00:00+00:00,29.075245769116915,29.08004366445835,27.78940981761141,28.03890037536621,65301400
2000-02-28 05:00:00+00:00,27.71264976527504,28.28839733657577,27.060135851134216,28.115673065185547,76131800
2000-02-29 05:00:00+00:00,28.17324220884096,28.17324220884096,27.290429442078917,27.44396209716797,58437400
2000-03-01 05:00:00+00:00,27.520730175483006,28.89292836763575,27.30962276130566,27.8853702545166,106889800
2000-03-02 05:00:00+00:00,28.192436361249037,29.286356628499675,27.98132894125329,28.67222595214844,106932600
2000-03-03 05:00:00+00:00,29.094449538093244,30.36109443882817,28.825767286422195,29.516664505004883,101435200
2000-03-06 05:00:00+00:00,29.478269127155173,29.90048391934099,27.67426046963396,27.82779312133789,93609400
2000-03-07 05:00:00+00:00,29.51666221772678,29.93887715192053,28.230825827227623,28.518699645996094,135061000
2000-03-08 05:00:00+00:00,28.806566859632632,29.535847033294218,27.942945601349177,29.34393119812012,94290000
2000-03-09 05:00:00+00:00,29.267171949148175,30.706541061401367,29.171214008331297,30.706541061401367,88198800
2000-03-10 05:00:00+00:00,30.572187328102565,31.474191599553173,30.552995747858933,31.01359367370605,85589000
2000-03-13 05:00:00+00:00,29.97725770911392,30.783304331253984,29.93887453663105,30.0924072265625,61831800
2000-03-14 05:00:00+00:00,30.284321595742103,30.47623744869357,29.209592819213867,29.209592819213867,73489200
2000-03-15 05:00:00+00:00,29.036859717312836,29.670181839369224,28.76817760492527,29.28635025024414,53208000
2000-03-16 05:00:00+00:00,29.45907446535043,29.68937341882548,28.63383654873149,29.28635025024414,77300800
2000-03-17 05:00:00+00:00,29.247973402491155,30.553001087116744,29.017674399321933,30.514617919921875,81161600
2000-03-20 05:00:00+00:00,30.32270274817255,30.62976809245784,29.631805723530643,29.900487899780277,47773000
2000-03-21 05:00:00+00:00,29.708568684376072,31.6661100317962,29.631802357026263,31.550960540771484,81648800
2000-03-22 05:00:00+00:00,31.57016479362876,32.43378632293775,31.05199187604336,31.70450592041016,93975800
2000-03-23 05:00:00+00:00,32.79842110958845,34.6600049876634,32.74084635047274,34.35293960571289,148224000
2000-03-24 05:00:00+00:00,34.58324586497917,35.312526299423794,33.64285793635321,34.295372009277344,112196800
2000-03-27 05:00:00+00:00,33.09109241554329,33.23982720818963,31.915607763983463,31.953990936279297,111434000
2000-03-28 05:00:00+00:00,31.81964287320749,32.99032937216145,31.435811234206195,32.0307502746582,81114400
2000-03-29 05:00:00+00:00,32.29943964432697,33.450934818812776,32.28024805808553,32.913570404052734,64363800
2000-03-30 05:00:00+00:00,32.60649722720865,33.35496891164722,31.47419390972465,31.742876052856445,64178400
2000-03-31 05:00:00+00:00,32.54892793543198,33.239824990665205,31.97318038940429,32.625694274902344,64281400
2000-04-03 04:00:00+00:00,28.998484221908377,29.63180651133457,27.63588172041566,27.904563903808597,260118200
2000-04-04 04:00:00+00:00,28.115683059584697,28.250024207309675,26.081374251177888,27.194486618041992,181244400
2000-04-05 04:00:00+00:00,27.09850772244885,27.17527403327732,26.369227769578416,26.52276039123535,82887600
2000-04-06 04:00:00+00:00,26.983376738636995,27.021759920342024,26.182127820544466,26.407629013061523,66421400
2000-04-07 04:00:00+00:00,26.71469610916941,27.44397660640248,26.10056516413103,27.348018646240234,82613600
2000-04-10 04:00:00+00:00,27.21367402031704,27.21367402031704,26.40762725807916,26.42681884765625,60685400
2000-04-11 04:00:00+00:00,26.138931848608436,26.42680554738165,25.639950770734853,25.75510025024414,71961800
2000-04-12 04:00:00+00:00,25.217733809703915,25.256116966187484,24.18138858464759,24.37330436706543,153003800
2000-04-13 04:00:00+00:00,24.833909696585,25.256124544594943,24.258162176571435,24.33492851257324,94316200
2000-04-14 04:00:00+00:00,24.296547807690263,24.41169732336652,22.492538728762234,22.76122093200684,151217800
2000-04-17 04:00:00+00:00,22.799610244776115,23.336974795999797,22.415778422473487,23.29859161376953,119772200
2000-04-18 04:00:00+00:00,23.490501966099117,25.16016999800322,23.29858610036301,24.73795509338379,91794600
2000-04-19 04:00:00+00:00,25.006644325468443,25.025835917429664,23.989489951523836,24.162214279174805,53715400
2000-04-20 04:00:00+00:00,24.143015685576064,24.526847413486653,23.79756713045653,24.23897361755371,52387400
2000-04-24 04:00:00+00:00,20.65015261079312,20.88045171054174,19.959255311547256,20.458236694335938,313645800
2000-04-25 04:00:00+00:00,21.11074791298256,21.34104698112419,20.76529931077012,21.302663803100582,159517400
2000-04-26 04:00:00+00:00,21.49457819321577,21.840026771321018,20.68853151097017,20.880447387695312,107091200
2000-04-27 04:00:00+00:00,20.707723735375605,21.475387265880727,20.68853214711298,21.43700408935547,77669800
2000-04-28 04:00:00+00:00,21.72487195332845,21.801638285319008,20.95720863342285,21.41780662536621,78082600
2000-05-01 04:00:00+00:00,22.37739697395487,22.722845640791224,22.0127567145165,22.550121307373047,107811000
2000-05-02 04:00:00+00:00,22.35819849857064,22.56930595220521,21.341044403785883,21.456193923950195,97716200
2000-05-03 04:00:00+00:00,21.60973592982871,21.744077094578977,21.12994605572061,21.66731071472168,55354800
2000-05-04 04:00:00+00:00,21.590538329536557,21.87841217393037,21.28347289551648,21.628921508789062,43317200
2000-05-05 04:00:00+00:00,21.57134085925057,22.051130469109346,21.45619135288446,21.840023040771484,36402200
2000-05-08 04:00:00+00:00,21.782452678082773,21.91679379592117,21.39862091283021,21.43700408935547,36187600
2000-05-09 04:00:00+00:00,21.55214458061253,21.628910901469567,20.72690663139941,20.822864532470703,60778400
2000-05-10 04:00:00+00:00,20.803680362287167,20.842063536387325,20.189549576684595,20.32389068603516,67740000
2000-05-11 04:00:00+00:00,20.45823028381797,20.91882833898836,20.18954808496858,20.84206199645996,58390800
2000-05-12 04:00:00+00:00,21.01478101122282,21.417804208698325,20.95720626872632,21.12993049621582,37886000
2000-05-15 04:00:00+00:00,21.18751426902977,21.321855392112383,20.88044884484093,21.302663803100582,33899600
2000-05-16 04:00:00+00:00,21.360236967210287,21.686493955927787,21.20670426663735,21.341045379638672,48410600
2000-05-17 04:00:00+00:00,21.149119126169307,21.225885438786975,20.65013809415442,20.78447914123535,53242000
2000-05-18 04:00:00+00:00,20.899638297537567,20.899638297537567,20.227932750784756,20.32389068603516,53640400
2000-05-19 04:00:00+00:00,20.07440300244305,20.24712731125948,19.805720744284155,19.978445053100582,66578000
2000-05-22 04:00:00+00:00,19.997630612411424,20.03601378057344,19.17239249692804,19.70975685119629,69955000
2000-05-23 04:00:00+00:00,19.61379830561335,20.13197105928415,19.364307720512592,19.40269088745117,57963200
2000-05-24 04:00:00+00:00,19.383503265671777,20.43904057221826,19.34512009088827,20.131975173950195,85482400
2000-05-25 04:00:00+00:00,19.8249032342337,19.882477977411536,18.76936627597344,18.8845157623291,94348800
2000-05-26 04:00:00+00:00,19.057249463101734,19.22997377847728,18.539076516975097,18.865333557128903,55822000
2000-05-30 04:00:00+00:00,19.17239611247588,19.69056898038063,19.038054998574644,19.46026992797852,68536400
2000-05-31 04:00:00+00:00,19.54183601642346,19.56102760593136,19.05724838134888,19.21078109741211,54968200
2000-06-01 04:00:00+00:00,19.76733635148144,20.26631765744116,19.59461205326461,19.82491111755371,94507200
2000-06-02 04:00:00+00:00,20.266312436491223,20.49661144145135,19.959247096544388,20.36227035522461,80463200
2000-06-05 04:00:00+00:00,20.271119269255163,20.995601875091268,20.26632137120327,20.53500366210937,64400000
2000-06-06 04:00:00+00:00,20.938018607065963,21.45619138652589,20.822869100519316,21.379425048828125,99019000
2000-06-07 04:00:00+00:00,21.264283329037063,21.72488152388985,20.61176921966228,21.64811515808105,76310600
2000-06-08 04:00:00+00:00,21.97436005283117,22.14708428032067,20.95720626872632,21.12993049621582,94765600
2000-06-09 04:00:00+00:00,21.37942104703399,21.39861262786616,20.976397849558484,21.12993049621582,35710200
2000-06-12 04:00:00+00:00,21.18751779716705,21.18751779716705,20.38147092444874,20.53500366210937,49260600
2000-06-13 04:00:00+00:00,20.496613455082173,20.88044516772416,20.304697598761177,20.84206199645996,44289200
2000-06-14 04:00:00+00:00,21.437007652106857,21.80164788969865,21.34104969484586,21.64811515808105,79992400
2000-06-15 04:00:00+00:00,21.744066335582566,22.319813899631534,21.68649157917767,22.22385597229004,65592600
2000-06-16 04:00:00+00:00,22.30062087500126,22.45415354883948,21.95517235886527,22.281429290771484,68710600
2000-06-19 04:00:00+00:00,22.28142832981721,22.66525999785885,22.108704079198475,22.626876831054688,46604800
2000-06-20 04:00:00+00:00,22.68445470712899,23.10666960015508,22.64607153503571,23.010711669921875,62275000
2000-06-21 04:00:00+00:00,23.644040415769027,25.236942489233986,23.624848824522463,24.776344299316406,160399600
2000-06-22 04:00:00+00:00,24.98744980718048,25.179365704317046,24.354127346629827,24.52685165405273,87315200
2000-06-23 04:00:00+00:00,24.54603383623585,24.584417000952403,23.644029465396844,23.85513687133789,49811600
2000-06-26 04:00:00+00:00,23.797568495168623,24.603615170004986,23.797568495168623,24.411699295043945,48287000
2000-06-27 04:00:00+00:00,24.33493507258198,24.603617321017428,24.06625282414653,24.200593948364254,31071200
2000-06-28 04:00:00+00:00,24.258165203949243,24.584422172673243,24.143015685576064,24.23897361755371,37459200
2000-06-29 04:00:00+00:00,24.02786561911888,24.238973064654267,23.663225485921387,23.701608657836918,38449000
2000-06-30 04:00:00+00:00,23.66321754902601,24.565221786499023,23.5480680719018,24.565221786499023,52356400
2000-07-03 04:00:00+00:00,24.46926388889551,24.584413366019728,24.373305991292,24.565221786499023,15734800
2000-07-05 04:00:00+00:00,24.526836601791867,24.526836601791867,24.027855575464333,24.10462188720703,34824400
2000-07-06 04:00:00+00:00,24.219783164359427,25.083404592565586,24.104633640598603,24.853105545043945,47873200
2000-07-07 04:00:00+00:00,24.953865874104384,25.448049335944944,24.737960478154623,25.179367065429688,54153200
2000-07-10 04:00:00+00:00,24.77632767642041,24.968243460126224,24.373304530638205,24.39249610900879,52689800
2000-07-11 04:00:00+00:00,24.200589009747496,24.71876181170085,24.10463108345984,24.29654693603516,37164800
2000-07-12 04:00:00+00:00,24.02786578464137,24.872295572600013,23.701608821111897,24.66118812561035,58370200
2000-07-13 04:00:00+00:00,24.20059101799673,24.565231168148944,23.75918452044406,24.546039581298828,80843200
2000-07-14 04:00:00+00:00,24.41169789511348,24.488464240695595,24.08544092638948,24.23897361755371,51180600
2000-07-17 04:00:00+00:00,24.027862390263568,24.430885641218467,23.79756338971791,24.00867080688477,53992800
2000-07-18 04:00:00+00:00,23.83593979610759,24.411687134177814,23.77836506230057,24.10462188720703,70617200
2000-07-19 04:00:00+00:00,23.356159484080777,23.79756594926883,22.358197041046925,22.45415496826172,139924600
2000-07-20 04:00:00+00:00,22.550117043325475,23.10667312354372,22.45415909846026,22.972332000732425,54690600
2000-07-21 04:00:00+00:00,22.953136058335893,23.02990239966812,22.07032313301528,22.20466423034668,56100600
2000-07-24 04:00:00+00:00,22.127908993865454,22.14710058882978,21.494586360042767,21.66731071472168,56165600
2000-07-25 04:00:00+00:00,21.744063536326088,21.801638285319008,20.99559179941813,21.18750762939453,64188600
2000-07-26 04:00:00+00:00,21.20669613675588,21.341037198255687,20.650140310542373,20.822864532470703,85404600
2000-07-27 04:00:00+00:00,20.84206566681733,21.53296287124221,20.726916132746517,21.302663803100582,74337600
2000-07-28 04:00:00+00:00,21.78244265740228,22.051124769475965,21.379419489291752,21.398611068725582,75645600
2000-07-31 04:00:00+00:00,21.55215361893124,21.840027442870657,21.26427979499182,21.43700408935547,70283800
2000-08-01 04:00:00+00:00,21.47538833340479,21.51377151183804,20.93802383533925,21.091556549072266,47163600
2000-08-02 04:00:00+00:00,21.05317314594716,21.628920816301225,21.033981556935352,21.302663803100582,48269200
2000-08-03 04:00:00+00:00,20.93801828465852,21.609723729170938,20.918826700529596,21.57134056091309,54543400
2000-08-04 04:00:00+00:00,21.321849029706573,21.456190112702025,20.938017364005283,21.22589111328125,38107400
2000-08-07 04:00:00+00:00,21.55214834383556,21.840022097315103,21.41780725887844,21.49457359313965,52741800
2000-08-08 04:00:00+00:00,21.51376784551405,22.93394520552122,21.494576259568007,22.76122093200684,138038800
2000-08-09 04:00:00+00:00,22.646067937215168,22.991516431172688,22.45415210723877,22.79960060119629,63945600
2000-08-10 04:00:00+00:00,22.66526113565941,22.74202747312142,22.0319388515978,22.300621032714844,48986000
2000-08-11 04:00:00+00:00,22.24304580688477,22.319812142715257,21.99355521543567,22.24304580688477,35629600
2000-08-14 04:00:00+00:00,22.20467538049211,22.53093249498508,21.91680145593949,22.16629219055176,53427000
2000-08-15 04:00:00+00:00,22.108708406618128,22.41577380115449,21.955175709349948,21.993558883666992,40714200
2000-08-16 04:00:00+00:00,22.07031980366774,22.185469298295573,21.66729657247033,21.801637649536133,44976200
2000-08-17 04:00:00+00:00,21.8400203454963,22.10870249385917,21.667296107263024,21.97436141967773,36112800
2000-08-18 04:00:00+00:00,21.84002081441208,21.935978726601935,21.494572330528584,21.801637649536133,54438800
2000-08-21 04:00:00+00:00,21.70568259754012,21.74406576747388,21.51376674787133,21.68649101257324,34119600
2000-08-22 04:00:00+00:00,21.744069223236615,22.24305051167806,21.56174913707532,21.87841033935547,54428200
2000-08-23 04:00:00+00:00,21.744066081704183,21.840024007925297,21.609724984994624,21.72487449645996,36726800
2000-08-24 04:00:00+00:00,21.686490365616677,21.859214625165837,21.475382937278813,21.840023040771484,42405400
2000-08-25 04:00:00+00:00,21.70568259754012,22.012747957010184,21.667299427606363,21.68649101257324,52729400
2000-08-28 04:00:00+00:00,21.552157249082924,22.147096585433385,21.532965657587745,21.897605895996094,56421600
2000-08-29 04:00:00+00:00,21.85921415085309,22.339003750301146,21.763256230963485,21.782447814941406,59400200
2000-08-30 04:00:00+00:00,21.705681012357985,21.7824473466192,21.39861567531313,21.49457359313965,53498800
2000-08-31 04:00:00+00:00,21.763261089820148,22.10870967854745,21.39862091283021,21.43700408935547,72575400
2000-09-01 04:00:00+00:00,21.49457596925785,21.686491826126225,21.398618040823663,21.55215072631836,37629800
2000-09-05 04:00:00+00:00,21.494579621177305,21.705687099599583,21.437004854334862,21.532962799072266,50755200
2000-09-06 04:00:00+00:00,21.51376566298903,21.70568150298001,21.28346665499985,21.321849822998047,62960800
2000-09-07 04:00:00+00:00,21.49458899655372,22.12791170805932,21.321864620688554,21.51378059387207,111711200
2000-09-08 04:00:00+00:00,21.609725198840323,21.763257882313432,21.245085075591685,21.28346824645996,56709600
2000-09-11 04:00:00+00:00,21.22588840037665,21.39861262786616,20.89963152622981,21.12993049621582,48495200
2000-09-12 04:00:00+00:00,21.11074867598507,21.28347298333404,20.76530006128713,20.918832778930664,46781200
2000-09-13 04:00:00+00:00,20.7460993323134,21.110739376082087,20.630949844807493,20.95720672607422,40744800
2000-09-14 04:00:00+00:00,21.091553198079893,21.11074478424739,20.170357062040004,20.208740234375,78503000
2000-09-15 04:00:00+00:00,20.09358853281647,20.151163285059496,19.44107467406216,19.70975685119629,99915200
2000-09-18 04:00:00+00:00,19.728949266766744,19.84409877610585,19.095626965401664,19.345117568969727,69037800
2000-09-19 04:00:00+00:00,19.53703086926387,20.18954467039842,19.46026453971863,19.95924568176269,79311200
2000-09-20 04:00:00+00:00,19.92086058368015,19.9592437447277,19.40268790953818,19.728944778442383,67791400
2000-09-21 04:00:00+00:00,19.65218209895326,19.997630612411424,19.5178410103862,19.70975685119629,48952200
2000-09-22 04:00:00+00:00,18.76937062938223,19.49865087878563,18.730987458361,19.421884536743164,84476600
2000-09-25 04:00:00+00:00,19.421889215586138,19.49865557612205,18.55826765955711,18.807758331298828,53484200
2000-09-26 04:00:00+00:00,18.71179821246405,20.227933657371395,18.55826550918229,19.249162673950195,155704800
2000-09-27 04:00:00+00:00,19.479460401633357,19.51784357483854,18.36634837868288,18.6158390045166,106155600
2000-09-28 04:00:00+00:00,18.673411675549428,18.999668611299008,18.615836922181856,18.82694435119629,52360400
2000-09-29 04:00:00+00:00,18.730980022213,18.82693791167106,18.001700062331757,18.519872665405277,74053600
2000-10-02 04:00:00+00:00,18.577450064725653,18.673407967952546,17.886553161492053,18.155235290527344,58562400
2000-10-03 04:00:00+00:00,18.28958144214272,18.36634778607616,17.349193728958046,17.368385314941406,85374000
2000-10-04 04:00:00+00:00,17.31081740025603,17.368392180966417,16.735069593152172,17.0229434967041,136453400
2000-10-05 04:00:00+00:00,17.042133029911913,17.579497584909134,16.96536666491231,17.00374984741211,81099400
2000-10-06 04:00:00+00:00,17.13808569248401,17.425959472312968,16.81182874201119,17.06131935119629,61794000
2000-10-09 04:00:00+00:00,17.080513273280932,17.118896449175946,16.274466579485654,16.63910675048828,58323600
2000-10-10 04:00:00+00:00,16.562346968590735,17.061328453160097,16.523963777470016,16.754262924194336,62066200
2000-10-11 04:00:00+00:00,16.581535715693317,17.48354055207941,16.581535715693317,17.118900299072266,101205800
2000-10-12 04:00:00+00:00,17.291615293217802,17.464339530330964,16.523952017159296,16.69667625427246,90219600
2000-10-13 04:00:00+00:00,16.543145818488544,16.85021117010782,16.005781453154807,16.504762649536133,104521200
2000-10-16 04:00:00+00:00,16.42800044776784,16.52395839430854,15.21893032135502,15.46842098236084,119759000
2000-10-17 04:00:00+00:00,15.929024187014743,16.10174854566912,15.430042706457654,15.48761749267578,81276600
2000-10-18 04:00:00+00:00,15.238123301722576,16.35123558320861,14.8734830715806,15.890637397766112,110536400
2000-10-19 04:00:00+00:00,17.944136407640247,19.095631792087747,17.809795279454704,18.99967384338379,256993200
2000-10-20 04:00:00+00:00,18.82694456515582,20.30469658505082,18.76936981113393,20.016822814941406,160378600
2000-10-23 04:00:00+00:00,19.8441024411852,20.343083740479987,18.635032369817047,19.076438903808597,185170400
2000-10-24 04:00:00+00:00,19.2299642213961,19.32592212669249,18.481492560084277,18.8845157623291,94427400
2000-10-25 04:00:00+00:00,19.01886582277259,19.479463985988072,18.55826765955711,18.807758331298828,167603800
2000-10-26 04:00:00+00:00,18.73099207762488,19.97844544345031,18.673417306894475,19.786529541015625,114826600
2000-10-27 04:00:00+00:00,19.86328338982326,21.2450770169414,19.84409181166884,20.78447914123535,124292400
2000-10-30 05:00:00+00:00,20.72691352119273,21.53296015812801,20.688530348005337,21.20670318603516,110057600
2000-10-31 05:00:00+00:00,21.1875092217364,21.34104189725623,20.880443870696745,21.149126052856445,104474000
2000-11-01 05:00:00+00:00,21.033976529188173,21.513766139799216,21.014784944763733,21.379425048828125,81309400
2000-11-02 05:00:00+00:00,21.60972961425781,21.75366653442383,21.37943054199219,21.590538024902344,77985200
2000-11-03 05:00:00+00:00,21.26427202608996,21.379421513595855,20.899631982321267,20.95720672607422,68711000
2000-11-06 05:00:00+00:00,21.091554741207645,21.532961255354845,20.95721362820632,21.341045379638672,74851400
2000-11-07 05:00:00+00:00,21.41781606065466,22.070330170029443,21.34104969484586,21.64811515808105,104331200
2000-11-08 05:00:00+00:00,21.8400225909737,22.223854270955663,20.88044339101879,21.321849822998047,206149400
2000-11-09 05:00:00+00:00,21.033981417432244,21.897602917235577,21.014789828547727,21.763261795043945,91058600
2000-11-10 05:00:00+00:00,21.475385004160355,21.590534521608934,20.515805692088847,20.68852996826172,93744400
2000-11-13 05:00:00+00:00,20.477431662443774,20.91883834307752,19.77693845187283,20.400665283203125,83364800
2000-11-14 05:00:00+00:00,20.880439945397647,21.43699578953049,20.669332556243813,21.12993049621582,84218600
2000-11-15 05:00:00+00:00,21.206715036778444,21.76327135901064,21.09156545286833,21.51378059387207,60422200
2000-11-16 05:00:00+00:00,21.321852392644526,21.955174740940897,21.16831970214844,21.16831970214844,92128600
2000-11-17 05:00:00+00:00,21.321852705597337,21.49457698494061,20.818073557512797,21.20670318603516,106525600
2000-11-20 05:00:00+00:00,20.91882852953534,21.033978044376816,20.1319735114519,20.63095474243164,80157200
2000-11-21 05:00:00+00:00,20.68853089730238,21.264278510399848,20.68853089730238,20.803680419921875,59487600
2000-11-22 05:00:00+00:00,20.285501382289787,21.341038351093893,20.266309801038805,20.95720672607422,76343200
2000-11-24 05:00:00+00:00,21.1875156269636,21.62892220252534,21.03398290502908,21.47538948059082,34439200
2000-11-27 05:00:00+00:00,21.93597984819893,22.185470432649137,21.68648926374872,21.70568084716797,85307600
2000-11-28 05:00:00+00:00,21.30266173562007,21.417811258515314,20.515806662502573,20.573381423950195,127446200
2000-11-29 05:00:00+00:00,20.515809569418373,20.61176751876084,19.421888946914308,19.978445053100582,98280400
2000-11-30 05:00:00+00:00,19.03805136420888,19.05724294824538,17.502724641288808,17.617874145507812,197200800
2000-12-01 05:00:00+00:00,17.82898158269213,18.615836528752816,17.21485089308379,17.387575149536133,109809800
2000-12-04 05:00:00+00:00,17.579494379155527,18.116858836160283,16.946171983399925,17.33000373840332,80407200
2000-12-05 05:00:00+00:00,18.17442689907576,18.57745009324745,17.88655318895312,18.385534286499023,101734400
2000-12-06 05:00:00+00:00,18.4239248929765,18.443116481406687,17.21485482187492,17.406770706176758,90560800
2000-12-07 05:00:00+00:00,16.408805061789117,16.581529325597426,16.044164949304918,16.312847137451172,145308400
2000-12-08 05:00:00+00:00,16.773452312062172,17.157284172750096,16.40881204440865,16.715877532958984,120939800
2000-12-11 05:00:00+00:00,17.04213010790017,18.040092681786216,16.888597404225393,17.8289852142334,95576200
2000-12-12 05:00:00+00:00,17.75221773592767,18.42392327188169,17.42596076132143,17.924942016601562,63106000
2000-12-13 05:00:00+00:00,18.577457044842983,18.577457044842983,17.44515336132466,17.57949447631836,98360400
2000-12-14 05:00:00+00:00,17.790595447694933,18.035288103528924,17.003740632856214,17.042123794555664,71201400
2000-12-15 05:00:00+00:00,15.674724588551696,15.967396213865948,14.662368638694211,15.103775024414062,116899800
2000-12-18 05:00:00+00:00,15.046200581469568,15.353265899458744,14.432069945491218,14.681560516357422,107187400
2000-12-19 05:00:00+00:00,14.56641401905395,14.739138295959728,13.66440946187933,13.760367393493652,120271800
2000-12-20 05:00:00+00:00,13.146234025438147,13.510874093297016,12.704827627503729,12.743210792541504,149037800
2000-12-21 05:00:00+00:00,12.512910176009582,13.856320777728405,12.3785691158377,13.33814811706543,163173000
2000-12-22 05:00:00+00:00,13.741176949214807,14.470457290094922,13.741176949214807,14.259349822998049,109551800
2000-12-26 05:00:00+00:00,14.39369297027588,14.91186591720581,14.086627520243328,14.39369297027588,66941600
2000-12-27 05:00:00+00:00,14.163391883408558,14.374499350505433,13.817943300886398,14.259349822998049,69003800
2000-12-28 05:00:00+00:00,13.85632662619314,14.201775212441722,13.472494863694717,13.683602333068848,77619200
2000-12-29 05:00:00+00:00,13.491684457410653,14.067432016048375,13.203810678091791,13.318960189819336,99977600
2001-01-02 05:00:00+00:00,13.549259213274423,13.817941407305364,13.165427507515943,13.318960189819336,82413200
2001-01-03 05:00:00+00:00,13.26138284899576,15.00781676977523,13.242191267448732,14.719943046569824,135962200
2001-01-04 05:00:00+00:00,14.68156868104012,15.506807182065902,14.39369478533345,14.87348461151123,112397000
2001-01-05 05:00:00+00:00,14.892665581545456,15.314880327414013,14.604791891180527,15.08458137512207,93414600
2001-01-08 05:00:00+00:00,15.027019500732422,15.276510245955311,14.336122052422883,15.027019500732422,79817600
2001-01-09 05:00:00+00:00,15.353268392123418,16.159314982709898,15.2765020501628,15.90982437133789,114965400
2001-01-10 05:00:00+00:00,15.660340004778924,16.523961696218937,15.583573632206477,16.236087799072266,90230200
2001-01-11 05:00:00+00:00,16.274470346624202,17.11890041177923,16.063362830335443,16.888601303100586,101854800
2001-01-12 05:00:00+00:00,16.850220305897366,16.88860349566023,16.120939700402946,16.42800521850586,73712000
2001-01-16 05:00:00+00:00,16.389615915051255,16.42799909049634,15.698718757039726,16.140125274658203,68462400
2001-01-17 05:00:00+00:00,16.466385135402927,16.85021695674099,16.140128087265573,16.255277633666992,72844200
